AURKA	CEP152	CEP63	CCNA2	CCND1	CDK1	CCNE2	E2F1	E2F2	LMO4	MDM2	MYCN	NEK2	NDRG1	PIN1	PLK1	PLK4	SASS6	STIL	TUBG1	CA20	CA20_group_all_samples	Sample_type
MB.0578	-1.22345791352007	-0.167118714255392	0.0500961861044269	-1.04280850303248	-0.448533636602251	-0.91095895912586	-0.393530098336822	-0.179143040182805	-0.878563879521595	0.344732630458342	-0.0259069436113837	0.0038093781011721	-0.618372539356722	0.714187688379649	-0.34304348755664	-0.434992826614971	-0.694659773132185	-0.00273929497550007	-0.87121099619841	-0.22310805061488	-7.34532277359438	Lower	Tumour
MB.0579	0.0193185031275327	-0.0343613037447872	-0.0590435949554644	-0.156564757540055	0.375002973559749	0.0015168137748347	0.0448515474638373	0.0511834503887654	0.418983263114885	-1.21294867256491	0.0729069188596796	-0.260275128747708	-0.107567263857307	-0.35322690458017	0.312653499656699	-0.0187193670408305	-0.277837047606145	0.00313151215207519	-0.28382798583649	0.408231656417865	-1.05659188795794	Lower	Tumour
MB.0580	0.638480903522899	-0.00480289331229677	-0.140616258345527	0.757676096845985	-0.93776251384485	0.150908171572524	0.344327092225758	-0.240807343718585	1.36749667053633	0.791647311635376	0.0363714906614963	0.740135160023643	-0.158786843606558	-0.0449580772258802	0.2384884969177	-0.0103459870924301	0.848284526139626	-0.0136976624128353	-0.0561631736283008	-0.156107042845277	4.14976812404879	Higher	Tumour
MB.0581	0.596490385713867	-0.168121259606632	0.0836617318168003	0.377396209699995	-0.91813232916715	0.444721266155565	0.222634987372013	0.153702260575925	0.149820492624316	-0.147261120960746	-0.0972375858667771	-0.196771902278978	0.420452794113823	3.26402232001827	-0.428729396064671	0.171822626061299	-0.0965636395832341	-0.104162599912905	-0.00496252906997086	-0.0625114366894701	3.66027127495134	Higher	Tumour
MB.0582	1.60916346810656	0.580257558767768	0.198344736766113	1.84465698894622	0.10043822997385	0.780722921745935	0.157977044181768	-0.113677837516225	1.89085337520303	3.77648627547753	0.131942072277923	-0.090097543424978	0.747410632831482	0.35462898054859	-0.0780980235770006	0.91268793214255	1.1302565548035	0.322867210785961	0.95152722050325	0.17813462956039	15.3864824281042	Higher	Tumour
MB.0583	-1.16976260013413	-0.0644608619081017	0.0911622424204399	-0.881701020274905	0.73965931302895	-0.676743976072575	-0.0656131280674863	0.146810985842545	-1.16144828650134	-0.808898262731596	0.115217869410833	-0.0776981235527074	-0.729081125094413	-0.318612246875	0.00972569224949993	-0.43805448947098	-0.750784585895205	-0.0270152098570504	-0.803878902703411	0.029468847020012	-6.84170786916663	Lower	Tumour
MB.0584	0.693394420569929	-0.065979043806272	0.00765643058688781	0.736830626266445	-0.793625255979551	1.07577194360532	-0.052046306104792	-0.0651305632869654	0.626190957585106	0.441222147697371	-0.0236902542250341	-0.352304944839353	0.458550758368022	-1.35349360982789	-0.332368397408811	0.30526807328657	0.532063923400885	0.0205851098009449	0.144145407572419	0.756462001888499	2.75950342514973	Higher	Tumour
MB.0585	0.513908919948474	-0.0660724502946373	0.0371307486156329	-0.0283892501756648	0.505499119520849	0.0216772805867453	-0.367750790809572	0.196704278244965	-0.788838174260045	-0.579291890823569	0.143106794494643	0.119571799638392	-0.175972005217602	-0.334379501391719	0.8004514001007	0.0921442801822501	-0.227687887296694	0.125689057958385	0.16473818714327	-0.376844164158405	-0.224604247993604	Lower	Tumour
MB.0586	-0.693436984652141	-0.101023966461472	0.0232910509482833	-0.731644197013215	1.86066956583025	-0.832266134510965	-0.241926359776592	0.149787800219305	-1.18761550741432	-1.09960787610559	0.0637037577922559	0.114278436551277	-0.804176844912337	0.18150982612514	0.1892977577967	-0.3303714756722	-0.394015829279095	-0.122566395895675	-0.836323498769531	0.021083802334215	-4.77135307286572	Lower	Tumour
MB.0587	-0.281796877967432	-0.072983190715437	0.147886669026848	-0.180879465648495	-0.52153061470085	-0.0211460910499648	-0.0734614502519868	-0.427574994111255	-0.445550407773855	-0.768549836048949	0.129944831071323	-0.0289043930717074	-0.183620125346378	-0.84062830258821	0.143091256615699	-0.0201255875686099	-0.300715754322715	0.113326896674249	-0.14839866451239	0.212508458992852	-3.56910764329726	Lower	Tumour
MB.0588	-0.176301502569247	-0.142700415425197	-0.0120911067339202	-0.250208235527714	-1.37275184870505	-0.464045610235155	-0.338286543659027	0.106016829568855	-0.615580768953045	-0.395862911348139	0.110514574972826	0.145247597916867	-0.815134966599418	-0.24611050673694	0.0691198239555	-0.0879949581744706	-0.365471525205995	-0.396225995460365	-0.16662087712265	0.0435166010777603	-5.37097234496453	Lower	Tumour
MB.0589	-0.00827232821144719	-0.0976942084664767	-0.003080180862578	0.444204850530276	0.38921262042245	0.41127654649368	-0.0815572457991971	-0.274415676680475	-0.415198391809525	-0.557395941733486	-0.0657985082844732	-0.00569801367368772	1.01860438940684	-0.35950807307238	0.539635745915	0.32737195050287	0.0796699357704354	0.0467551062309397	0.31085604683652	-0.130314237912763	1.56865438560252	Higher	Tumour
MB.0590	1.4044500243309	-0.0587643804949618	-0.106819812434985	1.37797982148964	-0.35830445213235	1.33288436992054	0.787160189747838	-0.120965832943245	1.96847477456468	-1.10232168790893	0.27918719719265	-0.0596298713590731	0.822395329903688	3.13764779622147	0.490300891214	0.23468047072846	0.556411869267365	-0.106393096430595	0.143179090565329	1.00123772463919	11.6227904160816	Higher	Tumour
MB.0591	-0.234902981589762	0.0533685475002326	0.047166869155193	-0.040777130381735	0.450094751381949	0.523991836019835	-0.0138132395944819	-0.107481607999725	-0.302875627510415	-0.449605295155216	0.0868567761252796	0.264612914451037	0.538371086441082	0.43660461194634	0.821481154582099	0.13722901880708	-0.121051800093825	0.0692479168455451	-0.30440508940692	0.203777186142355	2.05788989766595	Higher	Tumour
MB.0592	-0.247702499679857	0.0191291534315177	-0.00455011613081524	0.0668690528683253	0.60785499313705	0.402944364557075	-0.011279877332667	0.258829689468385	-0.289357782204514	0.181547164469631	0.0854263622809093	-0.189015666848933	-0.0593120721762475	-0.13086275636374	0.496409621991299	-0.00963293092374062	-0.127821321615834	-0.11881653389929	-0.37630182914803	0.142105116478062	0.696462132358585	Lower	Tumour
MB.0593	-0.467408921485602	-0.0790327695541073	0.105112999299838	0.122500520501785	-0.32617578682855	0.401779515299586	0.159838473402673	-0.0472486551379454	-0.191779426749594	0.203498274620065	-0.000332142116973522	1.31258719286961	0.404563715117227	0.29957811014714	-0.143396639229001	-0.0179273617734701	-0.0596546321237446	-0.0138572067520153	-0.270684206246551	-0.226126780485792	1.16583427277458	Higher	Tumour
MB.0594	-0.439093327631892	0.186234399968178	0.134266584672752	0.108193259405375	-0.887209084766651	0.1699647265355	0.373549689040003	-0.035794266987665	-0.090652373577905	0.870801285108225	0.162507669338622	-0.151645345819242	-0.063213051186862	-1.21088143594779	0.7884052128263	-0.0180266951280803	0.117275796251746	0.0403387840318752	-0.316881656230271	-0.12158405285484	-0.383443882952621	Lower	Tumour
MB.0596	-0.416178170519147	0.124064435355058	0.138749073252315	-0.481814053162704	-0.66526706678405	-0.521092240347715	-0.222770016723672	-0.160964932454695	-0.598472231629114	0.717010127085409	0.0263737416985395	0.0301489979502323	-0.293584888037637	-0.0480054870893003	-0.269201428711671	-0.11827649439788	-0.455858084042465	-0.00655304319910943	-0.72502740566734	-0.23185553777526	-4.17857470520021	Lower	Tumour
MB.0597	-0.951810303549002	0.0145787181011787	0.03839666495531	-0.606988669228225	-0.811667074239951	-0.0875557079629896	-0.303266412068707	-0.231035690232955	-0.797832788230465	0.376667562436506	-0.0284222648802936	-0.0434052477386278	-0.219213449081593	-0.117660559019141	-0.22168092936292	-0.31454685175768	-0.451699457062844	0.0241991613781751	-0.676889789407451	-0.272739597524968	-5.68257268447664	Lower	Tumour
MB.0598	1.08303062150167	-0.0228444782934769	-0.177072772901237	0.346357875779395	-0.484308547385151	0.752377790050245	0.139897175531008	0.307808996979355	-0.380290663250205	-0.504583321792801	-0.020185965331847	0.203016138247847	0.554890092110968	-0.0343469578861608	-0.0709923698251007	-0.105821456100601	-0.263700069372274	-0.01423617094345	0.0247426524455996	-0.0608219408609676	1.27291662870282	Higher	Tumour
MB.0599	-1.26360906483769	-0.137606268559912	0.0679725022593178	-0.978188136495665	0.71028361968515	-0.565870324121279	-0.367019129523497	-0.245215200211075	-1.11831838255154	0.722308347622999	0.0404896382405191	0.338727225285833	-0.667486286405742	-0.244722165198731	-0.0199194752518999	-0.40957033733675	-1.007654104526	0.0203749672822449	-1.04154788214023	-0.263689002331195	-6.43025945911515	Lower	Tumour
MB.0600	0.00929421201551772	0.0594842209296935	0.0102567240950853	-0.254722869375815	2.13948208575555	0.21728882126841	0.417420608410048	-0.0742451500291548	-0.381970807287105	-0.613546242573701	0.0587052931510259	0.124380162636422	-0.186283048938767	1.30412940394188	0.157411272578299	-0.23873722367436	-0.00113522571881486	-0.00348365730619005	-0.17605857377774	0.376282715047898	2.94395272114818	Higher	Tumour
MB.0601	1.70257226857499	0.0303753018159636	-0.0285858765607072	1.51043393273217	0.338760904224749	0.39358470908382	0.509371079773803	0.0457221809828754	0.277127691866705	0.0615808629767614	0.0559572748131263	-0.328013520867563	0.535550540802987	1.55503406867877	-0.51778186637657	0.349918809958869	0.967751501994205	0.0555271651651497	1.59251328882992	-0.22460032355284	8.88279999491719	Higher	Tumour
MB.0603	-0.721514870321302	-0.308729247404452	0.16410751687378	-0.436948367271604	0.12189061138605	-0.299615418312865	-0.0965830114785318	-0.298616291409435	-0.981374064229815	-1.17904951272539	0.0113738529725094	0.405799290359062	-0.590831170140248	-0.637002041112891	-0.367990155917081	-0.0121939747558599	-0.474664051466115	-0.074902256015255	-0.876805885309871	0.481196494776762	-6.17245255150255	Lower	Tumour
MB.0605	-1.18025757003519	-0.180664205997672	0.0216549534157648	-0.892617256478645	0.54778394983275	-0.624164881719819	-0.357875705527762	-0.225478072374345	-1.4852761032917	0.170304288205241	0.0965860964059564	-0.219605916539278	-0.474863533064248	0.064928835554749	-0.0438472597734005	-0.13859406844206	-0.780225500911874	-0.0501916774227853	-0.888778336287301	-0.143609607132794	-6.78479157158442	Lower	Tumour
MB.0606	0.0179688370692137	0.192258083994767	0.104923403241005	0.265188185148236	0.938009574678949	0.55488095029854	-0.0927215773766328	0.241090769855915	-0.538662236035284	-1.80325259722563	-0.0328569567217238	-0.219435208579112	0.0516346544851078	-0.702619784363191	0.3025951628891	0.10694948236098	-0.154059072274834	-0.235200618767361	-0.524176973848141	-0.00892058652862282	-1.53640650769872	Lower	Tumour
MB.0607	0.162565499022874	-0.0136169962550072	-0.0887454135706651	0.609126341152836	-0.74445002855245	0.155843745458075	-0.0897461007443372	-0.0778068188877148	0.0953484605853951	0.658148868563661	0.0834850576915125	0.590767679347943	0.288539270779367	-0.0814177518873009	-0.347372982340641	0.1046980867985	-0.0333892787784347	-0.226523926619845	-0.222546187072741	-0.094080311693963	0.728827212997063	Lower	Tumour
MB.0608	0.417957543894998	0.434160009854548	-0.219667141740023	0.524139639726785	0.36259371755845	0.13154414365288	-0.272904424621043	-0.116967140024225	1.05243895858345	2.03231675506708	-0.020087280297524	-0.00412077485461282	0.535713762865552	0.22667056017673	0.0513115357499991	1.25547187528715	-0.287169699027334	0.0374171856959551	0.40069598549498	0.471437741203594	7.01295295424738	Higher	Tumour
MB.0609	0.709803430745859	-0.138416419031282	-0.038956419020435	0.121363461220946	0.60042865944795	0.190144263116405	-0.242741773423582	0.231126187923465	-0.369798836764734	-0.0960688922662953	-0.00876917513756403	-0.198240439838813	0.544906850594133	-0.52745986923966	-0.0996459317095013	-0.0566671944905401	1.85506561161312	0.00838595396903496	0.230380862696149	0.0627813544869147	2.77762168489157	Higher	Tumour
MB.0610	-0.549842916386662	-0.145268541651538	0.0679628591550951	-0.289231699183775	-0.81924369342045	-0.85282105379599	0.156760986973367	0.113732059481745	-0.530769223140204	0.187824471003655	-0.0631445924062639	-0.196841751901037	-0.891203610233752	0.6057636224501	-0.0757128086525007	0.21325207890835	-0.0402741950758347	0.11796234111396	-1.3915979946698	-0.223325170228065	-4.6060188316596	Lower	Tumour
MB.0611	0.248764615128003	-0.122386907403832	-0.0414996821951821	0.426754122850405	-0.294840830323151	-0.0222265190341098	0.213835504717978	-0.310624385511405	-0.146933600334284	-0.0959271273487943	-0.0161161478254401	0.201965984006567	0.206301091342237	-0.23131783704177	-0.0656735521614014	0.111563986220609	-0.402636924197854	0.0415618791467454	-0.608429534637151	-0.338887959116962	-1.24675382371879	Lower	Tumour
MB.0613	0.280789687940008	0.187377596037943	-0.0347418124267316	0.378040393054115	-0.0836056007755506	0.181399103094749	-0.259712409797572	0.192235044816275	0.429175291558326	-0.0156439967846644	-0.0603864269899308	0.709286592749442	0.199250331505132	0.56718973429704	0.2097210508757	0.13299138523942	0.157079593093635	-0.0439394681043703	0.51043465543371	-0.123537325430298	3.51340341938638	Higher	Tumour
MB.0614	0.612592071681068	0.137709382800153	-0.0258325757953024	0.0788692599612251	1.38147635644265	0.687942204592005	0.191681526136408	-0.0113564053901749	0.880678841868086	-0.381369811344404	-0.0853844729870508	-0.137077707035063	0.453297331154923	-0.279591517479281	0.0215694267639002	0.248924820548599	0.326404884068405	-0.0600131072189951	-0.103688921205871	0.215335703422117	4.1521672909834	Higher	Tumour
MB.0615	0.238933328580433	-0.0636922920421119	-0.20972299356524	-0.418572537013064	-1.13269752379825	-0.0714465367390691	0.238070820071278	-0.123706100732815	-0.205090204518995	0.12422302405885	0.110217739188013	0.231493701381822	-0.171492644317593	0.481447908173109	-0.47293968172875	-0.10882509577741	-0.536771666344975	0.1640460573808	-0.27847052186957	-0.357855147688728	-2.56285036730227	Lower	Tumour
MB.0616	0.176306691805378	-0.0916358435069267	0.0241681206046076	-0.0317115669064449	1.05390166187975	0.626508121451796	0.483769629569853	0.0962410688431454	0.114385885510395	0.36570970678255	0.272681346330923	-0.274686045233942	0.326968360020462	0.220971466155669	0.596096215820399	-0.0677280729279	0.0543142036162259	0.247046931276945	-0.28057772824795	0.608578815586332	4.52130896843127	Higher	Tumour
MB.0617	-1.7414020461208	0.329631914133638	-0.0987038351928193	-0.807196037783925	-1.70379969436565	-0.95895139570106	-0.702412045083717	-0.108202748416475	-1.8333311249356	0.155098607781891	-0.0938340642664937	-0.247411204752227	-0.953732548367488	0.671124613899091	-0.2581349559178	0.11992794464524	-1.33737784561106	0.247973501581135	-1.16516541465655	-0.566099984575723	-11.0519983637064	Lower	Tumour
MB.0618	-0.638716958499537	-0.298902460463166	0.0970655825381179	-0.135869630898455	1.44700632697475	-0.0929065223014351	0.204279555629213	-0.296036784021805	0.0193511416614056	-1.00530476050758	0.071808705014659	0.0699157102021024	-0.109761156202087	-0.44081058346716	0.225768363848399	-0.14091422624998	-0.180384030575604	-0.0516881016769348	-0.49025399590327	0.13855551812412	-1.60779830677425	Lower	Tumour
MB.0619	0.425268934465353	-0.0192816638367113	0.0264032567196448	0.338386114691505	0.49738904453945	0.142856429767325	0.0104170930158975	-0.0177740567897846	0.322558900430746	-0.350408421411721	0.13196226375414	-0.143622886535917	-0.337802039100223	-0.287020983987661	-0.0890274527385007	0.0185851344038799	0.0466292408437052	-0.169327066842455	-0.167882922219021	-0.222244472948978	0.156064446220674	Lower	Tumour
MB.0620	-1.41346779198786	-0.107190549429642	0.0226534461229573	-0.824308799938655	-0.972041786609351	-0.776198565839914	-0.432363798202918	-0.152869593685565	-1.28912459812334	0.767971143847276	0.01458869755814	0.388271615892062	-0.892493519254907	0.61814712310955	-0.26685452004555	-0.24713275105362	-0.635422949868165	-0.0348917022955844	-0.276232248042031	-0.45223768639548	-6.9611988342426	Lower	Tumour
MB.0621	-1.38218425462558	-0.119160469505972	0.0466719872491632	-0.975516211610005	-1.00972733631595	-0.905604323437039	-0.127756260840272	-0.124218080797875	-1.18314859918709	-0.443143858476439	-0.106055072090864	0.168949720324988	-0.843134310367308	0.77387306993282	-0.1160842029478	-0.52512914826487	-1.06159285845887	-0.0434466489427647	-0.8454261934167	0.125484435826007	-8.69634861595243	Lower	Tumour
MB.0623	-0.213117727715262	-0.103579128492417	0.0475684278809458	-0.764026795932625	-0.0275059096667505	-0.51919241154398	-0.155618911522737	-0.284266426418525	-0.848083682977165	-0.0703951086151395	0.0918384221747797	0.0366284795886731	-0.755644808357447	-0.211655629185721	-0.136613107557601	-0.31814927878006	-0.377055984377825	0.123088861494525	-0.85878369388492	-0.0158655901587395	-5.36043000404799	Lower	Tumour
MB.0624	-1.00091017728432	-0.0655132693336018	-0.0143267500295776	-1.35959399133698	-0.910007881501551	-0.86362822116197	-0.472545219327002	-0.0392673196890954	-1.71667507319697	1.71258171175538	-0.130886809381288	0.532612364665493	-0.713446557382732	-0.26634518083797	-0.323961792304441	-0.31479923290188	-0.742793524826855	-0.30091365881219	-1.12509661538242	-0.205939136159648	-8.32145633442963	Lower	Tumour
MB.0626	0.837451248009728	0.084617684781283	-0.17868336431306	0.506940007118515	1.86066956583025	0.975931644558225	0.397743555011803	-0.0750859346269852	0.866883089513566	-1.55321518245474	0.0130506461566826	-0.315452035770909	1.24187196003112	0.210713037752459	0.145628218875299	0.0948430402988096	0.292161779587786	0.100118808611395	0.81811846665545	0.694454157521177	7.01876039314785	Higher	Tumour
MB.0627	2.6068228095489	0.520394981860013	0.0240717847524801	1.08744733469096	-0.98463195652505	0.18173297211121	0.450707980003283	-0.142473557358725	0.946704186337575	0.60180871492577	0.0105246508590362	2.21494446901822	0.339119416077422	1.14111698534078	-0.32004947323343	0.0349013487776402	0.579011980303256	0.0358898838109551	0.6359799471138	0.0769510305345626	10.0409754889487	Higher	Tumour
MB.0628	0.423088173572463	-0.153139365512762	-0.113893344562645	-0.0544757199222348	0.99017748307025	0.13134753806211	-0.0716220253255671	0.0101256404481349	0.589947826310455	-0.72737217798197	-0.0312383640829932	-0.0572266327408073	0.524724622304072	0.71912315393981	0.620891735564999	0.331469860000619	-0.292878975339715	-0.0860993906560603	0.0253678119135392	0.52327822270412	3.30159607176582	Higher	Tumour
MB.0630	0.903585415931984	0.126164304252868	0.0910737408427948	1.23500766040618	1.03529704610245	0.818429766810571	0.360157343421102	-0.00489533008269483	1.14003179712106	-0.066830433448045	0.105596269850903	-0.299785352155189	0.528529478338397	0.370842058731279	-0.905699050485111	0.57544751079601	1.48055680037766	0.0937167802837102	1.13698236346268	0.110008019363715	8.83421618992232	Higher	Tumour
MB.0631	-0.546210755054197	-0.201890294094662	0.181630705214213	-0.531701735489515	-0.139670902278551	-0.0823872538947104	0.222643535886503	-0.122509127449165	-0.411932433855765	-0.694985763807026	0.0564208235104333	-0.281788537554783	-0.173543958454648	-0.0623718992666706	0.0462069281471997	-0.225971369158151	-0.602028804842734	-0.0441282664689355	-0.621473535115791	0.0629896635565821	-4.17270298047037	Lower	Tumour
MB.0632	0.247713788978508	0.0528784050821827	0.0317167602314727	-0.363089508121814	0.248003402833849	0.22878179779552	-0.353579247434392	-0.246339040718235	-0.468024850716555	0.221027548186731	-0.0386625853735634	0.385226788210128	0.512320980360302	0.18522803407771	0.100773700622099	-0.19982815242281	-0.0294083195326147	-0.0944816212160253	0.228381106756069	0.163435007462	0.812073995060562	Lower	Tumour
MB.0634	-1.52912472586935	-0.170007773924432	-0.0205979600915924	-0.827046451697715	-0.98902594813495	-0.821313866679819	-0.578414548073956	-0.103634309376625	-0.345297605226545	0.347832808083556	0.0042079982426495	-0.163457501760528	-0.967401416724567	0.0512873272834202	-0.51557867769924	0.38625519563771	-1.31107640662071	-0.00429664640900018	-1.61027947786981	-0.2548774632989	-9.42184745021041	Lower	Tumour
MB.0635	-0.653108313207367	0.281683128044578	-0.0822813418067447	-0.266907480334165	-1.67703492900785	-0.22780989586944	-0.309074458970978	-0.291950512820705	-0.975691780339135	0.289385855959086	0.155392734243143	-0.295112305509162	-0.732103646639567	-0.419011272940381	-0.241742836380881	-0.26621828924333	-0.502547368971265	0.26653532572885	-0.62840372392674	-0.3111128486879	-6.88711396067996	Lower	Tumour
MB.0636	-0.0286078207254867	-0.108540643105457	-0.0114254185727152	0.654478294922195	-0.42767968124995	0.45336481736128	0.371791522296864	0.111425696272985	-0.290984956506344	-0.132972072903939	0.129878985891226	-0.0613564375143874	0.0685113803497472	0.11366908005671	-0.00199615375860063	0.0450236202288696	0.310765509344336	-0.1598882335928	-0.12137566762928	-0.31830325002156	0.595778571143691	Lower	Tumour
MB.0637	1.24077411019173	-0.0539465659584675	-0.0840047412758995	0.970297027957526	-2.06704543000526	0.45863391522606	0.0170883965550885	-0.0265642863518654	-0.0140686442604645	0.777484586916476	0.0504307979584535	-0.0145045233691281	0.416215966652318	-0.50617935318676	0.416956563226099	0.57723280456025	0.468320509459845	0.0661266675036947	0.20129640488931	0.977444004445791	3.87198821113479	Higher	Tumour
MB.0638	-1.06514850218151	-0.174326125887307	-0.0230600219142074	-1.14553919820445	-0.469103400134351	-0.858816338025864	-0.481783569428082	-0.395779447702135	-1.62281145652964	0.147878265297186	-0.0338888090233267	-0.0588430366723269	-0.792262710847512	-0.0299280009221299	-0.0739525392420006	-0.25390579482522	-0.871998810497605	-0.19082378759487	-1.2381346202395	-0.00874585582038545	-9.64097376039525	Lower	Tumour
MB.0639	1.6484488685038	0.0611166240309178	-0.0988998118734523	1.55908757375104	-0.68467636080355	0.8289011093815	0.258484426549428	0.0367055961997949	0.966344259739865	2.12439496598788	-0.0173374910897399	0.334896966978302	0.584784262075873	-0.88653029888936	-0.25278187907068	0.99109569115833	1.49419607460785	0.056243955174005	0.813627358395699	0.627264465425339	10.4453663562328	Higher	Tumour
MB.0640	-1.14509434202443	-0.00177622290896196	-0.0245289302491196	-0.498896106103085	0.42908621826335	-0.4286803224827	-0.0875056878819667	-0.143576388123285	-0.141716791622734	-0.232021808997089	0.0153346157279328	-0.203488521466342	0.0163238524919578	-0.64480681241512	-0.38623324629139	-0.104999694448161	-0.197669467010274	-0.0416813520115298	-0.46331147272938	-0.198931779784511	-4.48417426006684	Lower	Tumour
MB.0641	-0.704095628552997	-0.00217954118766706	-0.0803684080424878	-0.561157652325985	-0.719001028936251	-0.65553552844684	-0.398343402582842	0.177497058322965	-1.07208546204792	0.178370681269126	-0.0319432679847242	-0.0275818770322331	-0.963502401482248	0.17749255120577	-0.147306942105301	-0.53025354616119	-0.888782003618364	-0.26075273408156	-1.06748152387809	-0.238811579528743	-7.81582223719759	Lower	Tumour
MB.0642	-0.879556377019107	-0.308377634142946	0.190546967204537	-0.736137497341695	1.10404315652455	-0.37992705214012	-0.115877694077097	-0.106407132548655	-1.0949485352593	-1.68434507416862	-0.0411267825110642	0.148031077965612	-0.521402582876813	-0.15686377042449	0.0468693972898997	-0.15691112611468	-0.297146834204525	-0.0157090355944858	-0.384633279539011	-0.0272660805396354	-5.41714588951765	Lower	Tumour
MB.0643	1.40439617763456	-0.0848479720758819	0.10649242306077	0.945847575212805	-0.53837476636525	1.2654675385552	0.283114309352063	-0.010577744024685	0.984836208800866	0.407792192002521	-0.0733015858039074	0.628646372033357	0.903179290779937	1.28414714247637	-0.1222282180892	0.45441542081766	0.467969526015345	0.118975033168884	0.357138134350619	0.350179698457042	9.13326675635908	Higher	Tumour
MB.0644	-0.636244500862627	-0.297671406483592	0.0978639299448449	-0.312748964363675	-1.07378672657225	-0.193102626443626	-0.252432976874028	0.117739276369395	-1.22515363329453	0.266949909491309	0.0682051694022991	-0.146797658368683	-0.460058624290492	0.0861399414101403	-0.188351959751801	-0.372644673670361	-0.440889122232474	-0.185774288605625	-0.73768994812654	-0.326249837919622	-6.21269872124194	Lower	Tumour
MB.0646	0.328996377024923	-0.197603972696612	0.256677020742225	0.184657736118106	0.63349116682935	0.495245437627146	0.190784101989347	-0.0785492625154749	0.014873287585055	-0.761187479754984	0.0299220667591964	-0.0720026414482078	0.882269668928508	0.447478326097759	0.745852853829399	0.08625222237748	-0.00330941065448442	-0.134620516359675	0.0718899221223293	0.840961621603975	3.96207852620536	Higher	Tumour
MB.0649	-0.759475426939382	-0.0502515436927622	-0.0691277107095978	-0.303970857942625	-0.591671895554551	-0.241626801068205	-0.00672335652316747	-0.109161951769995	-0.437167269703854	1.14613935188033	0.0692544684723595	0.480581272518967	0.0508176586888123	-0.17838823710731	-0.132953573971701	0.0897138515583	-0.427186989590274	-0.0327889900561251	-0.17206989203848	-0.116994023162272	-1.79305191671154	Lower	Tumour
MB.0650	-0.459661759726067	-0.0154371091291621	0.05562442987795	-0.545996892576115	0.96186248229505	-0.22286632466317	0.511679392947638	-0.288113381039855	-0.534375767489235	-0.584454929222989	-0.0162614496928803	-0.204643118303693	0.100729851197283	-0.39783135343518	0.1037556429986	-0.29730199977321	1.16492285786464	-0.0661594121014604	-0.0919388360232007	0.164384544756293	-0.662083131238769	Lower	Tumour
MB.0652	-0.0840863906286025	-0.0485237431665517	0.08935191753553	-0.304478887527565	-1.50083255521875	0.0984442722772396	-0.0110928001204069	0.0179413702401749	-0.249602880981045	0.0867860968089893	-0.00825624979415718	0.216993902901742	-0.137931785373052	-0.667108498178711	-0.232875618562721	0.18797914741736	-0.527532561352264	-0.18003327367194	-0.3918380545025	0.343565157635046	-3.30313143426218	Lower	Tumour
MB.0653	1.43367069062563	0.0542649717897685	0.21822475524253	1.30085925558356	-2.92273073547679	0.86272202695117	1.15250771047453	-0.0186715923185554	0.385856706785636	-1.24679262053649	0.048333284190873	1.43767732884212	0.952462726444227	1.37750371076835	0.152645659109099	0.78645749494429	0.525109753565466	-0.14641543850504	0.22974016590093	0.64283712575093	7.22626298013223	Higher	Tumour
MB.0654	-0.760035762968167	-0.277302301746571	0.112976043097883	-0.228363676184134	-0.0465910488685513	0.00907551780256544	0.318459297102487	0.0314985916896351	-0.576582153667834	-1.24631720944176	0.146054698155236	-0.0541186480372478	-0.168618058790903	-0.40025204957943	-0.0383410557487007	-0.0245683479248804	-0.429346908231595	-0.0532508217128047	-0.477533355604971	0.095651317717075	-4.06750593294267	Lower	Tumour
MB.0655	-1.00190932040633	-0.367167692555487	-0.186435257112757	-0.716297130163665	1.13994455913375	0.472964621541945	-0.338367242184167	-0.260095762672995	-0.066350872292845	0.941694597153926	0.187096176929769	-0.0590528562645876	-0.627521410932873	0.165726950772479	0.405456133949999	-0.21144303749843	-0.768842130082555	-0.0169240274408651	-0.90029746488101	-0.141118824417628	-2.34893998942432	Lower	Tumour
MB.0656	1.17805231272342	0.0968417420890484	-0.0185676230229772	1.61394668336504	-0.97786413255835	1.12027515873307	0.193322199329428	0.135812704549455	1.71240338985775	0.845970560824476	0.10768580177996	0.0202278878544524	1.00292058737762	-0.0807596118074798	-0.2012589327231	0.73939443188629	1.14793855816904	0.173748428505834	1.25854234501453	0.366478347470578	10.4351108394181	Higher	Tumour
MB.0657	-1.04880761821086	-0.107295943926902	-0.0377476675553572	-0.692760182747265	-0.35398005670975	-0.66131481843495	-0.170969343705912	0.159407266929185	-1.07024637822378	0.35504777675586	-0.0178485492752571	-0.143967076510193	-0.322861878851262	0.9781768188792	0.0524802607711994	-0.29238511509095	-0.816436075255335	-0.196909461940975	-0.9371437616642	-0.13884940633718	-5.46441121110468	Lower	Tumour
MB.0658	1.08172048699495	0.079914510631828	-0.248027272307175	1.12926585723068	-0.773989500458351	0.920703422966	0.0907561197040785	-0.0311537900375649	1.46671426509097	0.906975552277725	0.0214570658021733	0.169395894768117	0.339925212198848	1.46943273923671	-0.243359732581791	1.19369888858902	1.13351724618224	0.160618136842545	0.985509197116919	0.170162083759758	10.0232363840077	Higher	Tumour
